mouse_num,level,score,freq_played
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,2,10000
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,2,10000
5,8,0,10000
5,8,2,10000
5,8,3,8333
5,8,3,8333
5,8,3,8333
5,8,2,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,2,10000
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,2,10000
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,3,8333
5,8,1,8333
5,8,3,8333
5,8,2,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,3,8333
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,1,8333
5,8,0,10000
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,2,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,1,8333
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,3,8333
5,8,1,8333
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
5,8,0,10000
8,-1,0,10000
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,-1,0,14286
8,0,0,14286
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,2,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
8,0,0,10000
